"X","name","subtype","length","country","continent","subcluster"
1917,"B.US.2019.5130-PRE-PL2-O5.OM209636","B",9098,"UNITED STATES","AMERICA",2
1946,"B.US.2019.5130-PRE-PL3-E9.OM209640","B",9095,"UNITED STATES","AMERICA",2
1808,"B.US.2019.5130-PRE-PL3-G24.OM209641","B",9107,"UNITED STATES","AMERICA",2
1861,"B.US.2019.5130-PRE-PL4-J14.OM209644","B",9102,"UNITED STATES","AMERICA",2
1603,"B.US.2019.5130-PRE-PL4-K14.OM209645","B",9138,"UNITED STATES","AMERICA",2
1988,"B.US.2019.5130-PRE-PL5-H12.OM209649","B",9093,"UNITED STATES","AMERICA",2
1517,"B.US.2019.5130-PRE-PL5-K9.OM209651","B",9178,"UNITED STATES","AMERICA",2
1987,"B.US.2019.5130-PRE-PL5-N14.OM209653","B",9093,"UNITED STATES","AMERICA",2
1990,"B.US.2019.5210-WK26-PL10-H1.OM206321","B",9093,"UNITED STATES","AMERICA",2
1657,"B.US.2019.5210-WK26-PL12-E17.OM206352","B",9126,"UNITED STATES","AMERICA",2
1947,"B.US.2019.5210-WK26-PL9-C11.OM206580","B",9095,"UNITED STATES","AMERICA",2
1615,"B.US.2019.5210-WK-2-PL4-L23.OM206722","B",9135,"UNITED STATES","AMERICA",2
1973,"B.US.2019.5210-WK-2-PL7-N7.OM206782","B",9094,"UNITED STATES","AMERICA",2
1574,"B.US.2019.5210-WK-2-PL9-B15.OM209676","B",9150,"UNITED STATES","AMERICA",2
1802,"B.US.2019.5216-WK26-PL2-O13.OM206875","B",9108,"UNITED STATES","AMERICA",2
1647,"B.US.2019.5216-WK26-PL3-K20.OM206891","B",9128,"UNITED STATES","AMERICA",2
1637,"B.US.2019.5216-WK26-PL3-P13.OM206896","B",9129,"UNITED STATES","AMERICA",2
1576,"B.US.2019.5216-WK26-PL4-O11.OM206912","B",9149,"UNITED STATES","AMERICA",2
1470,"B.US.2019.5216-WK26-PL5-G14.OM206919","B",9206,"UNITED STATES","AMERICA",2
1903,"B.US.2019.5216-WK-2-PL2-A18.OM206982","B",9099,"UNITED STATES","AMERICA",2
1717,"B.US.2019.5216-WK-2-PL2-K15.OM206996","B",9120,"UNITED STATES","AMERICA",2
1594,"B.US.2019.5216-WK-2-PL2-O12.OM207000","B",9141,"UNITED STATES","AMERICA",2
1646,"B.US.2019.5216-WK-2-PL5-B21.OM207047","B",9128,"UNITED STATES","AMERICA",2
1902,"B.US.2019.5216-WK-2-PL5-K17.OM207057","B",9099,"UNITED STATES","AMERICA",2
1794,"B.US.2019.5231-WK26-PL2-N20.OM207246","B",9109,"UNITED STATES","AMERICA",2
1414,"B.US.2019.GB1WS100112.OR660812","B",9264,"UNITED STATES","AMERICA",2
1127,"B.US.2019.P1.ADK.22.OQ092462","B",9708,"UNITED STATES","AMERICA",2
1266,"B.US.2019.P3_C_fxo22.MW309889","B",9546,"UNITED STATES","AMERICA",2
1133,"B.US.2019.P5_C_eleC1.MW309891","B",9704,"UNITED STATES","AMERICA",2
1562,"B.US.2019.TSC-124-V3-PL3-C9.OM209707","B",9155,"UNITED STATES","AMERICA",2
1547,"B.US.2019.TSC-127-V3-PL8-O8.OM207461","B",9163,"UNITED STATES","AMERICA",2
1536,"B.US.2019.TSC-135-V2-PL1-A1.OM207668","B",9166,"UNITED STATES","AMERICA",2
1583,"B.US.2019.TSC-135-V2-PL5-D7.OM207774","B",9146,"UNITED STATES","AMERICA",2
1938,"B.US.2019.TSC-137-V1-PL3-L15.OM207836","B",9096,"UNITED STATES","AMERICA",2
1742,"B.US.2019.TSC-137-V1-PL7-H22.OM207878","B",9115,"UNITED STATES","AMERICA",2
1937,"B.US.2019.TSC-137-V2-PL1-B9.OM207914","B",9096,"UNITED STATES","AMERICA",2
1707,"B.US.2019.TSC-137-V2-PL1-D20.OM207919","B",9121,"UNITED STATES","AMERICA",2
1972,"B.US.2019.TSC-137-V2-PL2-A15.OM207971","B",9094,"UNITED STATES","AMERICA",2
1823,"B.US.2019.TSC-137-V2-PL2-N9.OM208008","B",9105,"UNITED STATES","AMERICA",2
1716,"B.US.2019.TSC-141-V1-PL5-M1.OM208439","B",9120,"UNITED STATES","AMERICA",2
1901,"B.US.2019.TSC-141-V1-PL7-G24.OM209968","B",9099,"UNITED STATES","AMERICA",2
1936,"B.US.2019.TSC-143-V2-PL2-C15.OM209036","B",9096,"UNITED STATES","AMERICA",2
1262,"B.US.2020.P2.AAK1.22.OQ092463","B",9568,"UNITED STATES","AMERICA",2
1264,"B.US.2020.P2.DNAJB14.21.OQ092464","B",9551,"UNITED STATES","AMERICA",2
1251,"B.US.2021.P2.RRM1.T745A.OQ092465","B",9592,"UNITED STATES","AMERICA",2
1192,"B.US.2021.P3.ZFYVE9.T745C.OQ092466","B",9669,"UNITED STATES","AMERICA",2
1599,"B.US.2021.PID1D-P18-O22.OQ949044","B",9140,"UNITED STATES","AMERICA",2
1922,"B.US.2021.PID1SD-P10-G12.OQ949140","B",9098,"UNITED STATES","AMERICA",2
1835,"B.US.2021.PID1SD-P10-P8.OQ949079","B",9104,"UNITED STATES","AMERICA",2
1795,"B.US.2021.PID1SD-Pl3-N18.OQ948541","B",9109,"UNITED STATES","AMERICA",2
1851,"B.US.2021.PID1SD-Pl4-P6.OQ948542","B",9103,"UNITED STATES","AMERICA",2
1381,"B.US.2021.PID2RD-P7-K23-R.OQ950324","B",9322,"UNITED STATES","AMERICA",2
1397,"B.US.2021.PID3D-P18-I4.OQ951117","B",9283,"UNITED STATES","AMERICA",2
1834,"B.US.2021.PID3D-P19-A7.OQ951170","B",9104,"UNITED STATES","AMERICA",2
1864,"B.US.2021.PID3FD-P10-J3.OQ951179","B",9102,"UNITED STATES","AMERICA",2
1568,"B.US.2021.PID3FD-P7-N23-R.OQ951151","B",9153,"UNITED STATES","AMERICA",2
1863,"B.US.2021.PID3FD-Pl1-N6.OQ951180","B",9102,"UNITED STATES","AMERICA",2
1271,"B.US.2022.e24_C711C.OR496828","B",9526,"UNITED STATES","AMERICA",2
1152,"B.US.2022.e24_ZNF470i.OR496827","B",9695,"UNITED STATES","AMERICA",2
1153,"B.US.2022.e24_ZNF721i.OR496826","B",9695,"UNITED STATES","AMERICA",2
1204,"B.US.2022.P4.CCND3.22.OQ092467","B",9658,"UNITED STATES","AMERICA",2
2043,"C.-.2003.LA07SeJe.KU168262","C",9731,"UNDEFINED","UNDEFINED",1
2845,"C.BE.2015.AN.MN485984","C",8969,"BELGIUM","EUROPA",1
2924,"C.BR.1998.98BR004.AF286228","C",9016,"BRAZIL","AMERICA",1
2378,"C.BR.2002.02BR2022.JN692434","C",9070,"BRAZIL","AMERICA",1
2567,"C.BR.2004.04BR013.AY727522","C",9049,"BRAZIL","AMERICA",1
2623,"C.BR.2004.04BR038.AY727524","C",9042,"BRAZIL","AMERICA",1
2587,"C.BR.2007.DEMC07BR003.JX140663","C",9046,"BRAZIL","AMERICA",1
2102,"C.BR.2009.DEMC09BR036.KU749391","C",9215,"BRAZIL","AMERICA",1
2293,"C.BR.2010.10BR_PE023.KT427736","C",9084,"BRAZIL","AMERICA",1
2741,"C.BR.2010.10BR_SP025.KT427817","C",9035,"BRAZIL","AMERICA",1
2339,"C.BR.2010.10BR_SP033.KT427810","C",9074,"BRAZIL","AMERICA",1
2097,"C.BR.2010.10BR_SP041.KT427806","C",9403,"BRAZIL","AMERICA",1
2100,"C.BR.2010.DEMC10BR024.KU749392","C",9244,"BRAZIL","AMERICA",1
2104,"C.BR.2011.DEMC11BR035.KU749393","C",9195,"BRAZIL","AMERICA",1
2420,"C.BR.2017.7HU-FURG-2017.MK041563","C",9066,"BRAZIL","AMERICA",1
2760,"C.BW.1996.96BW0402.AF110962","C",9032,"BOTSWANA","AFRICA",1
2709,"C.BW.1996.96BW0408.AF110964","C",9036,"BOTSWANA","AFRICA",1
2314,"C.BW.1996.96BW0410.AF110966","C",9081,"BOTSWANA","AFRICA",1
2489,"C.BW.1996.96BW0502.AF110967","C",9056,"BOTSWANA","AFRICA",1
2488,"C.BW.1996.96BW0504.AF110968","C",9056,"BOTSWANA","AFRICA",1
2058,"C.BW.1996.96BW06.AF290028","C",9713,"BOTSWANA","AFRICA",1
2023,"C.BW.1996.96BW06H51.AF290027","C",9767,"BOTSWANA","AFRICA",1
2057,"C.BW.1996.96BW06J7.AF290029","C",9713,"BOTSWANA","AFRICA",1
2027,"C.BW.1996.96BW06K18.AF290030","C",9757,"BOTSWANA","AFRICA",1
2961,"C.BW.1996.96BW15B03.AF110973","C",9012,"BOTSWANA","AFRICA",1
2999,"C.BW.1996.96BW15C02.AF110974","C",9010,"BOTSWANA","AFRICA",1
2998,"C.BW.1996.96BW15C05.AF110975","C",9010,"BOTSWANA","AFRICA",1
2198,"C.BW.1996.96BWM032.AF443075","C",9108,"BOTSWANA","AFRICA",1
2699,"C.BW.1996.96BWMO1_5.AF443074","C",9037,"BOTSWANA","AFRICA",1
2006,"C.BW.1996.CieiC_MJ4.AF321523","C",9913,"BOTSWANA","AFRICA",1
2161,"C.BW.1996.DEMC96BW001.KY658707","C",9119,"BOTSWANA","AFRICA",1
2103,"C.BW.1996.DEMC96BW002.KY658708","C",9196,"BOTSWANA","AFRICA",1
2160,"C.BW.1996.DEMC96BW006.KY658709","C",9118,"BOTSWANA","AFRICA",1
2094,"C.BW.1996.DEMC96BW007.KY658710","C",9508,"BOTSWANA","AFRICA",1
2476,"C.BW.1998.98BWMC122.AF443076","C",9058,"BOTSWANA","AFRICA",1
2323,"C.BW.1998.98BWMC134.AF443077","C",9079,"BOTSWANA","AFRICA",1
2808,"C.BW.1998.98BWMC14A3.AF443078","C",9026,"BOTSWANA","AFRICA",1
2194,"C.BW.1998.98BWMO1410.AF443079","C",9110,"BOTSWANA","AFRICA",1
2234,"C.BW.1998.98BWMO18D5.AF443080","C",9098,"BOTSWANA","AFRICA",1
2290,"C.BW.1998.98BWMO36A5.AF443081","C",9086,"BOTSWANA","AFRICA",1
2795,"C.BW.1998.98BWMO37D5.AF443082","C",9028,"BOTSWANA","AFRICA",1
2534,"C.BW.1999.99BW4745.AF443085","C",9053,"BOTSWANA","AFRICA",1
2586,"C.BW.2000.00BW07621.AF443088","C",9047,"BOTSWANA","AFRICA",1
2604,"C.BW.2000.00BW076820.AF443089","C",9044,"BOTSWANA","AFRICA",1
2151,"C.BW.2000.00BW087421.AF443090","C",9125,"BOTSWANA","AFRICA",1
2310,"C.BW.2000.00BW147127.AF443091","C",9082,"BOTSWANA","AFRICA",1
2632,"C.BW.2000.00BW16162.AF443092","C",9041,"BOTSWANA","AFRICA",1
2188,"C.BW.2000.00BW1686.AF443093","C",9112,"BOTSWANA","AFRICA",1
2444,"C.BW.2000.00BW17593.AF443094","C",9064,"BOTSWANA","AFRICA",1
2364,"C.BW.2000.00BW17732.AF443095","C",9073,"BOTSWANA","AFRICA",1
2192,"C.BW.2000.00BW17835.AF443096","C",9111,"BOTSWANA","AFRICA",1
2443,"C.BW.2000.00BW17956.AF443097","C",9064,"BOTSWANA","AFRICA",1
2487,"C.BW.2000.00BW18113.AF443098","C",9056,"BOTSWANA","AFRICA",1
2389,"C.BW.2000.00BW18595_5.AF443099","C",9069,"BOTSWANA","AFRICA",1
2603,"C.BW.2000.00BW192113.AF443101","C",9044,"BOTSWANA","AFRICA",1
2331,"C.BW.2000.00BW20361.AF443102","C",9077,"BOTSWANA","AFRICA",1
2373,"C.BW.2000.00BW20636.AF443103","C",9071,"BOTSWANA","AFRICA",1
2157,"C.BW.2000.00BW20872.AF443104","C",9121,"BOTSWANA","AFRICA",1
2255,"C.BW.2000.00BW2127214.AF443105","C",9093,"BOTSWANA","AFRICA",1
2169,"C.BW.2000.00BW22767.AF443107","C",9116,"BOTSWANA","AFRICA",1
2205,"C.BW.2000.00BW38193.AF443108","C",9104,"BOTSWANA","AFRICA",1
2121,"C.BW.2000.00BW38428.AF443109","C",9152,"BOTSWANA","AFRICA",1
2254,"C.BW.2000.00BW38713.AF443110","C",9093,"BOTSWANA","AFRICA",1
2783,"C.BW.2000.00BW3876_9.AF443111","C",9030,"BOTSWANA","AFRICA",1
2220,"C.BW.2000.00BW3886_8.AF443112","C",9099,"BOTSWANA","AFRICA",1
2289,"C.BW.2000.00BW3891_6.AF443113","C",9086,"BOTSWANA","AFRICA",1
2251,"C.BW.2000.00BW3970_2.AF443114","C",9094,"BOTSWANA","AFRICA",1
2585,"C.BW.2000.00BW5031_1.AF443115","C",9047,"BOTSWANA","AFRICA",1
2149,"C.BW.2000.DEMC00BW010.KY658704","C",9126,"BOTSWANA","AFRICA",1
2145,"C.BW.2000.DEMC00BW013.KY658705","C",9082,"BOTSWANA","AFRICA",1
2128,"C.BW.2000.DEMC00BW014.KY658706","C",9145,"BOTSWANA","AFRICA",1
2132,"C.BW.2015.074-A-102-1-1_0_19.MK457783","C",9140,"BOTSWANA","AFRICA",1
2771,"C.BW.2015.074-A-103-1-4_1_198.MK457962","C",9031,"BOTSWANA","AFRICA",1
2876,"C.BW.2015.074-A-103-1-4_4_11.MK457775","C",9019,"BOTSWANA","AFRICA",1
2800,"C.BW.2015.074-A-103-1-4_4_24.MK457788","C",9028,"BOTSWANA","AFRICA",1
2824,"C.BW.2015.074-A-105-1-3_0_68.MK457832","C",9024,"BOTSWANA","AFRICA",1
2823,"C.BW.2015.074-A-105-1-3_4_85.MK457849","C",9024,"BOTSWANA","AFRICA",1
2574,"C.BW.2015.074-A-105-1-3_4_86.MK457850","C",9049,"BOTSWANA","AFRICA",1
2294,"C.BW.2015.074-A-105-1-3_4_95.MK457859","C",9086,"BOTSWANA","AFRICA",1
2822,"C.BW.2015.074-A-105-1-3_4_98.MK457862","C",9024,"BOTSWANA","AFRICA",1
2813,"C.BW.2015.074-A-105-1-3_48_146.MK457910","C",9025,"BOTSWANA","AFRICA",1
2817,"C.BW.2015.074-A-105-1-3_48_151.MK457915","C",9024,"BOTSWANA","AFRICA",1
2816,"C.BW.2015.074-A-105-1-3_72_165.MK457929","C",9024,"BOTSWANA","AFRICA",1
2815,"C.BW.2015.074-A-105-1-3_72_169.MK457933","C",9024,"BOTSWANA","AFRICA",1
2814,"C.BW.2015.074-A-105-1-3_72_171.MK457935","C",9024,"BOTSWANA","AFRICA",1
2821,"C.BW.2015.074-A-105-1-3_8_109.MK457873","C",9024,"BOTSWANA","AFRICA",1
2005,"C.BW.2015.074-A-105-1-3_8_112.MK457876","C",9915,"BOTSWANA","AFRICA",1
2820,"C.BW.2015.074-A-105-1-3_8_120.MK457884","C",9024,"BOTSWANA","AFRICA",1
2819,"C.BW.2015.074-A-105-1-3_8_130.MK457894","C",9024,"BOTSWANA","AFRICA",1
2818,"C.BW.2015.074-A-105-1-3_8_135.MK457899","C",9024,"BOTSWANA","AFRICA",1
2028,"C.BW.2015.074-A-106-1-6_0_310.MK458074","C",9757,"BOTSWANA","AFRICA",1
2096,"C.BW.2015.074-A-106-1-6_0_324.MK458088","C",9448,"BOTSWANA","AFRICA",1
2702,"C.BW.2015.074-A-107-1-2_24_372.MK458136","C",9037,"BOTSWANA","AFRICA",1
2664,"C.BW.2015.074-A-107-1-2_24_373.MK458137","C",9038,"BOTSWANA","AFRICA",1
2663,"C.BW.2015.074-A-107-1-2_24_376.MK458140","C",9038,"BOTSWANA","AFRICA",1
2662,"C.BW.2015.074-A-107-1-2_24_378.MK458142","C",9038,"BOTSWANA","AFRICA",1
2600,"C.BW.2015.074-A-109-1-1_0_15.MZ766857","C",9045,"BOTSWANA","AFRICA",1
2609,"C.BW.2015.074-A-109-1-1_0_16.MZ766858","C",9044,"BOTSWANA","AFRICA",1
2611,"C.BW.2015.074-A-109-1-1_0_17.MZ766685","C",9044,"BOTSWANA","AFRICA",1
2610,"C.BW.2015.074-A-109-1-1_0_18.MZ766686","C",9044,"BOTSWANA","AFRICA",1
2614,"C.BW.2015.074-A-109-1-1_0_19.MZ766859","C",9043,"BOTSWANA","AFRICA",1
2608,"C.BW.2015.074-A-109-1-1_0_20.MZ766860","C",9044,"BOTSWANA","AFRICA",1
2432,"C.BW.2015.074-A-109-1-1_0_276.MK458040","C",9066,"BOTSWANA","AFRICA",1
2422,"C.BW.2015.074-A-109-1-1_0_287.MK458051","C",9066,"BOTSWANA","AFRICA",1
2430,"C.BW.2015.074-A-109-1-1_0_289.MK458053","C",9066,"BOTSWANA","AFRICA",1
2429,"C.BW.2015.074-A-109-1-1_0_290.MK458054","C",9066,"BOTSWANA","AFRICA",1
2428,"C.BW.2015.074-A-109-1-1_0_291.MK458055","C",9066,"BOTSWANA","AFRICA",1
2445,"C.BW.2015.074-A-109-1-1_0_292.MK458056","C",9064,"BOTSWANA","AFRICA",1
2424,"C.BW.2015.074-A-109-1-1_12_306.MK458070","C",9066,"BOTSWANA","AFRICA",1
2431,"C.BW.2015.074-A-109-1-1_4_284.MK458048","C",9066,"BOTSWANA","AFRICA",1
2423,"C.BW.2015.074-A-109-1-1_4_286.MK458050","C",9066,"BOTSWANA","AFRICA",1
2427,"C.BW.2015.074-A-109-1-1_4_293.MK458057","C",9066,"BOTSWANA","AFRICA",1
2426,"C.BW.2015.074-A-109-1-1_4_294.MK458058","C",9066,"BOTSWANA","AFRICA",1
2425,"C.BW.2015.074-A-109-1-1_4_300.MK458064","C",9066,"BOTSWANA","AFRICA",1
2421,"C.BW.2015.074-A-109-1-1_48_297.MK458061","C",9066,"BOTSWANA","AFRICA",1
2095,"C.BW.2015.074-A-110-1-4_0_204.MK457968","C",9462,"BOTSWANA","AFRICA",1
2692,"C.BW.2015.074-A-110-1-4_0_206.MK457970","C",9038,"BOTSWANA","AFRICA",1
2691,"C.BW.2015.074-A-110-1-4_0_207.MK457971","C",9038,"BOTSWANA","AFRICA",1
2690,"C.BW.2015.074-A-110-1-4_0_208.MK457972","C",9038,"BOTSWANA","AFRICA",1
2689,"C.BW.2015.074-A-110-1-4_0_210.MK457974","C",9038,"BOTSWANA","AFRICA",1
2688,"C.BW.2015.074-A-110-1-4_0_211.MK457975","C",9038,"BOTSWANA","AFRICA",1
2687,"C.BW.2015.074-A-110-1-4_0_212.MK457976","C",9038,"BOTSWANA","AFRICA",1
2686,"C.BW.2015.074-A-110-1-4_0_214.MK457978","C",9038,"BOTSWANA","AFRICA",1
2685,"C.BW.2015.074-A-110-1-4_0_215.MK457979","C",9038,"BOTSWANA","AFRICA",1
2661,"C.BW.2015.074-A-110-1-4_0_218.MK457982","C",9038,"BOTSWANA","AFRICA",1
2937,"C.BW.2015.074-A-110-1-4_0_22.MZ766687","C",9015,"BOTSWANA","AFRICA",1
2684,"C.BW.2015.074-A-110-1-4_0_221.MK457985","C",9038,"BOTSWANA","AFRICA",1
2683,"C.BW.2015.074-A-110-1-4_0_224.MK457988","C",9038,"BOTSWANA","AFRICA",1
2703,"C.BW.2015.074-A-110-1-4_0_225.MK457989","C",9037,"BOTSWANA","AFRICA",1
2660,"C.BW.2015.074-A-110-1-4_0_226.MK457990","C",9038,"BOTSWANA","AFRICA",1
2682,"C.BW.2015.074-A-110-1-4_0_227.MK457991","C",9038,"BOTSWANA","AFRICA",1
2681,"C.BW.2015.074-A-110-1-4_0_228.MK457992","C",9038,"BOTSWANA","AFRICA",1
2680,"C.BW.2015.074-A-110-1-4_0_229.MK457993","C",9038,"BOTSWANA","AFRICA",1
2928,"C.BW.2015.074-A-110-1-4_0_23.MZ766688","C",9016,"BOTSWANA","AFRICA",1
2679,"C.BW.2015.074-A-110-1-4_0_231.MK457995","C",9038,"BOTSWANA","AFRICA",1
2678,"C.BW.2015.074-A-110-1-4_0_234.MK457998","C",9038,"BOTSWANA","AFRICA",1
2677,"C.BW.2015.074-A-110-1-4_0_235.MK457999","C",9038,"BOTSWANA","AFRICA",1
2659,"C.BW.2015.074-A-110-1-4_0_236.MK458000","C",9038,"BOTSWANA","AFRICA",1
2676,"C.BW.2015.074-A-110-1-4_0_238.MK458002","C",9038,"BOTSWANA","AFRICA",1
2927,"C.BW.2015.074-A-110-1-4_0_24.MZ766689","C",9016,"BOTSWANA","AFRICA",1
2675,"C.BW.2015.074-A-110-1-4_0_241.MK458005","C",9038,"BOTSWANA","AFRICA",1
2674,"C.BW.2015.074-A-110-1-4_0_242.MK458006","C",9038,"BOTSWANA","AFRICA",1
2673,"C.BW.2015.074-A-110-1-4_0_243.MK458007","C",9038,"BOTSWANA","AFRICA",1
2672,"C.BW.2015.074-A-110-1-4_0_244.MK458008","C",9038,"BOTSWANA","AFRICA",1
2671,"C.BW.2015.074-A-110-1-4_0_245.MK458009","C",9038,"BOTSWANA","AFRICA",1
2669,"C.BW.2015.074-A-110-1-4_0_254.MK458018","C",9038,"BOTSWANA","AFRICA",1
2668,"C.BW.2015.074-A-110-1-4_0_256.MK458020","C",9038,"BOTSWANA","AFRICA",1
2701,"C.BW.2015.074-A-110-1-4_0_258.MK458022","C",9037,"BOTSWANA","AFRICA",1
2926,"C.BW.2015.074-A-110-1-4_0_26.MZ766691","C",9016,"BOTSWANA","AFRICA",1
2666,"C.BW.2015.074-A-110-1-4_24_269.MK458033","C",9038,"BOTSWANA","AFRICA",1
2670,"C.BW.2015.074-A-110-1-4_4_251.MK458015","C",9038,"BOTSWANA","AFRICA",1
2799,"C.BW.2015.074-A-110-1-4_4_261.MK458025","C",9028,"BOTSWANA","AFRICA",1
2658,"C.BW.2015.074-A-110-1-4_4_262.MK458026","C",9038,"BOTSWANA","AFRICA",1
2667,"C.BW.2015.074-A-110-1-4_4_267.MK458031","C",9038,"BOTSWANA","AFRICA",1
2142,"C.BW.2015.074-A-110-1-4_72_264.MK458028","C",9130,"BOTSWANA","AFRICA",1
2665,"C.BW.2015.074-A-110-1-4_84_278.MK458042","C",9038,"BOTSWANA","AFRICA",1
2302,"C.BW.2015.074-AP-116-1-1_24_51.MZ766590","C",9085,"BOTSWANA","AFRICA",1
2301,"C.BW.2015.074-AP-116-1-1_84_57.MZ766592","C",9085,"BOTSWANA","AFRICA",1
2300,"C.BW.2015.074-AP-116-1-1_84_59.MZ766593","C",9085,"BOTSWANA","AFRICA",1
2299,"C.BW.2015.074-AP-116-1-1_84_60.MZ766594","C",9085,"BOTSWANA","AFRICA",1
2627,"C.BW.2015.074-AP-116-1-1_84_61.MZ766595","C",9042,"BOTSWANA","AFRICA",1
2449,"C.BW.2015.074-AP-116-1-1_84_62.MZ766596","C",9063,"BOTSWANA","AFRICA",1
2448,"C.BW.2015.074-AP-116-1-1_84_63.MZ766597","C",9063,"BOTSWANA","AFRICA",1
2370,"C.BW.2015.074-AP-118-1-0_0_66.MZ766598","C",9072,"BOTSWANA","AFRICA",1
2485,"C.BW.2015.074-AP-118-1-0_0_67.MZ766599","C",9057,"BOTSWANA","AFRICA",1
2484,"C.BW.2015.074-AP-118-1-0_0_68.MZ766600","C",9057,"BOTSWANA","AFRICA",1
2483,"C.BW.2015.074-AP-118-1-0_0_69.MZ766601","C",9057,"BOTSWANA","AFRICA",1
2482,"C.BW.2015.074-AP-118-1-0_0_71.MZ766602","C",9057,"BOTSWANA","AFRICA",1
2481,"C.BW.2015.074-AP-118-1-0_0_73.MZ766603","C",9057,"BOTSWANA","AFRICA",1
2480,"C.BW.2015.074-AP-118-1-0_0_74.MZ766604","C",9057,"BOTSWANA","AFRICA",1
2479,"C.BW.2015.074-AP-118-1-0_0_76.MZ766605","C",9057,"BOTSWANA","AFRICA",1
2004,"C.BW.2015.074-AP-119-1-3_0_105.MZ766782","C",9928,"BOTSWANA","AFRICA",1
2805,"C.BW.2015.074-AP-127-1-4_84_147.MZ766639","C",9027,"BOTSWANA","AFRICA",1
2239,"C.BW.2015.074-AP-130-1-1_0_150.MZ766640","C",9097,"BOTSWANA","AFRICA",1
2354,"C.BW.2015.074-AP-130-1-1_0_153.MZ766641","C",9074,"BOTSWANA","AFRICA",1
2439,"C.BW.2015.074-AP-131-1-4_0_156.MZ766822","C",9065,"BOTSWANA","AFRICA",1
2001,"C.BW.2015.074-AP-131-1-4_0_159.MZ766825","C",10414,"BOTSWANA","AFRICA",1
2438,"C.BW.2015.074-AP-131-1-4_0_160.MZ766826","C",9065,"BOTSWANA","AFRICA",1
2003,"C.BW.2015.074-AP-131-1-4_0_162.MZ766828","C",10139,"BOTSWANA","AFRICA",1
2143,"C.BW.2015.074-AP-134-1-6_0_164.MZ766642","C",9130,"BOTSWANA","AFRICA",1
2167,"C.BW.2015.074-AP-134-1-6_0_165.MZ766643","C",9117,"BOTSWANA","AFRICA",1
2993,"C.BW.2015.074-AP-138-1-4_0_175.MZ766645","C",9011,"BOTSWANA","AFRICA",1
2122,"C.BW.2015.074-AP-138-1-4_0_181.MZ766840","C",9152,"BOTSWANA","AFRICA",1
2992,"C.BW.2015.074-AP-138-1-4_0_185.MZ766652","C",9011,"BOTSWANA","AFRICA",1
2991,"C.BW.2015.074-AP-138-1-4_0_188.MZ766654","C",9011,"BOTSWANA","AFRICA",1
2990,"C.BW.2015.074-AP-138-1-4_0_192.MZ766657","C",9011,"BOTSWANA","AFRICA",1
2989,"C.BW.2015.074-AP-138-1-4_0_193.MZ766658","C",9011,"BOTSWANA","AFRICA",1
2988,"C.BW.2015.074-AP-138-1-4_0_201.MZ766662","C",9011,"BOTSWANA","AFRICA",1
2987,"C.BW.2015.074-AP-138-1-4_0_209.MZ766667","C",9011,"BOTSWANA","AFRICA",1
2986,"C.BW.2015.074-AP-138-1-4_0_210.MZ766668","C",9011,"BOTSWANA","AFRICA",1
2985,"C.BW.2015.074-AP-138-1-4_0_217.MZ766674","C",9011,"BOTSWANA","AFRICA",1
2529,"C.BW.2015.074-C-310-1-2_65_452.MK458216","C",9054,"BOTSWANA","AFRICA",1
2340,"C.BW.2015.074-C-311-1-5_96_409.MK458173","C",9076,"BOTSWANA","AFRICA",1
2007,"C.BW.2015.074-C-311-1-5_96_488.MK458252","C",9902,"BOTSWANA","AFRICA",1
2002,"C.BW.2015.074-C-319-1-1_74_405.MK458169","C",10286,"BOTSWANA","AFRICA",1
2942,"C.BW.2015.074-C-319-1-1_74_417.MK458181","C",9014,"BOTSWANA","AFRICA",1
2592,"C.BW.2015.074-C-319-1-1_74_419.MK458183","C",9047,"BOTSWANA","AFRICA",1
2591,"C.BW.2015.074-C-319-1-1_74_420.MK458184","C",9047,"BOTSWANA","AFRICA",1
2742,"C.BW.2015.074-C-319-1-1_74_421.MK458185","C",9035,"BOTSWANA","AFRICA",1
2919,"C.BW.2015.074-M-201-2-5_0_221.MZ766693","C",9018,"BOTSWANA","AFRICA",1
2560,"C.BW.2015.074-M-201-2-5_0_223.MZ766695","C",9051,"BOTSWANA","AFRICA",1
2801,"C.BW.2015.074-M-201-2-5_0_229.MZ766697","C",9028,"BOTSWANA","AFRICA",1
2950,"C.BW.2015.074-M-201-2-5_0_232.MZ766698","C",9014,"BOTSWANA","AFRICA",1
2918,"C.BW.2015.074-M-201-2-5_0_234.MZ766699","C",9018,"BOTSWANA","AFRICA",1
2905,"C.BW.2015.074-P-201-1-4_0_30.MK457794","C",9018,"BOTSWANA","AFRICA",1
2904,"C.BW.2015.074-P-201-1-4_0_31.MK457795","C",9018,"BOTSWANA","AFRICA",1
2903,"C.BW.2015.074-P-201-1-4_0_32.MK457796","C",9018,"BOTSWANA","AFRICA",1
2902,"C.BW.2015.074-P-201-1-4_0_33.MK457797","C",9018,"BOTSWANA","AFRICA",1
2901,"C.BW.2015.074-P-201-1-4_0_34.MK457798","C",9018,"BOTSWANA","AFRICA",1
2900,"C.BW.2015.074-P-201-1-4_0_36.MK457800","C",9018,"BOTSWANA","AFRICA",1
2899,"C.BW.2015.074-P-201-1-4_0_37.MK457801","C",9018,"BOTSWANA","AFRICA",1
